series1,series2,sbd,cogroup1,cogroup2,same_cogroup,pair_type,relationship,overlap
m3.C2,m2.C4,0.4420505266168949,2,3,FALSE,clone-clone,between co-clusters,0.48739495798319327
m3.C3,m2.C4,0.3609465228067703,2,3,FALSE,clone-clone,between co-clusters,0
m3.C4,m2.C4,0.4162833658005193,2,3,FALSE,clone-clone,between co-clusters,0
m3.C5,m2.C4,0.3130311233366512,7,3,FALSE,clone-clone,between co-clusters,0.1038961038961039
m3.C6,m2.C4,0.2640403863996559,5,3,FALSE,clone-clone,between co-clusters,0.24770642201834864
m3.C7,m2.C4,0.23668231439704912,7,3,FALSE,clone-clone,between co-clusters,0.1111111111111111
m3.C8,m2.C4,0.36355876465870585,5,3,FALSE,clone-clone,between co-clusters,0.1
m3.C9,m2.C4,0.3073908608292314,5,3,FALSE,clone-clone,between co-clusters,0.10526315789473684
m3.C10,m2.C4,0.18472022061502558,7,3,FALSE,clone-clone,between co-clusters,0.07692307692307693
m3.C11,m2.C4,0.35119358589638106,7,3,FALSE,clone-clone,between co-clusters,0.1111111111111111
m3.C12,m2.C4,0.46185995914867484,8,3,FALSE,clone-clone,between co-clusters,0.1111111111111111
m3.C13,m2.C4,0.407511998907115,3,3,TRUE,clone-clone,within co-cluster,0.125
m3.Enterobacteriaceae,m2.C4,0.4019905385070114,5,3,FALSE,clone-species,between co-clusters,0
m3.Paenibacillaceae,m2.C4,0.585177940236165,1,3,FALSE,clone-species,between co-clusters,0
m3.Ruminococcaceae,m2.C4,0.5987533007790522,1,3,FALSE,clone-species,between co-clusters,0
m4.C1,m2.C4,0.6558159826299652,1,3,FALSE,clone-clone,between co-clusters,0
m4.C2,m2.C4,0.6315048046114436,1,3,FALSE,clone-clone,between co-clusters,0
m4.C3,m2.C4,0.641763375074301,1,3,FALSE,clone-clone,between co-clusters,0
m4.C4,m2.C4,0.4033785360981942,2,3,FALSE,clone-clone,between co-clusters,0.10084033613445378
m4.C5,m2.C4,0.4658630561400894,2,3,FALSE,clone-clone,between co-clusters,0.07142857142857142
m4.C6,m2.C4,0.48958785315135656,2,3,FALSE,clone-clone,between co-clusters,0.04
m4.C7,m2.C4,0.15773675350093863,3,3,TRUE,clone-clone,within co-cluster,0.1973684210526316
m4.C8,m2.C4,0.5895624748864934,2,3,FALSE,clone-clone,between co-clusters,0.125
m4.C9,m2.C4,0.3351290306057475,4,3,FALSE,clone-clone,between co-clusters,0.13043478260869565
m4.C10,m2.C4,0.24708691625182821,7,3,FALSE,clone-clone,between co-clusters,0
m4.C11,m2.C4,0.15946197647012328,3,3,TRUE,clone-clone,within co-cluster,0.2727272727272727
m4.C12,m2.C4,0.3462070910471997,4,3,FALSE,clone-clone,between co-clusters,0.19230769230769232
m4.C13,m2.C4,0.11847731771372916,3,3,TRUE,clone-clone,within co-cluster,0.5510204081632653
m4.C14,m2.C4,0.11355808118579447,3,3,TRUE,clone-clone,within co-cluster,0.06060606060606061
m4.Enterobacteriaceae,m2.C4,0.4417379706708894,5,3,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m2.C4,0.6800310695596984,1,3,FALSE,clone-species,between co-clusters,0
m5.C1,m2.C4,0.6436944271305802,1,3,FALSE,clone-clone,between co-clusters,0.01515151515151515
m5.C2,m2.C4,0.5621276227743652,2,3,FALSE,clone-clone,between co-clusters,0
m5.C3,m2.C4,0.6275367069245974,1,3,FALSE,clone-clone,between co-clusters,0.125
m5.C4,m2.C4,0.5079455179747874,2,3,FALSE,clone-clone,between co-clusters,0
m5.C5,m2.C4,0.29198413541045,2,3,FALSE,clone-clone,between co-clusters,0.02521008403361344
m5.C6,m2.C4,0.22207764448999634,5,3,FALSE,clone-clone,between co-clusters,0.08823529411764706
m5.C7,m2.C4,0.31848950643881246,5,3,FALSE,clone-clone,between co-clusters,0.10084033613445378
m5.C8,m2.C4,0.4960140669147909,5,3,FALSE,clone-clone,between co-clusters,0
m5.C9,m2.C4,0.2582527756223989,5,3,FALSE,clone-clone,between co-clusters,0.2352941176470588
m5.Enterobacteriaceae,m2.C4,0.2946710961392961,3,3,TRUE,clone-species,within co-cluster,0
m5.Lactobacillaceae,m2.C4,0.4463342588432535,2,3,FALSE,clone-species,between co-clusters,0
m5.Paenibacillaceae,m2.C4,0.604970108076553,1,3,FALSE,clone-species,between co-clusters,0
m6.C1,m2.C4,0.6719876270220948,1,3,FALSE,clone-clone,between co-clusters,0.01351351351351351
m6.C2,m2.C4,0.6613966123392635,1,3,FALSE,clone-clone,between co-clusters,0
m6.C3,m2.C4,0.274575604328699,5,3,FALSE,clone-clone,between co-clusters,0.12605042016806722
m6.C4,m2.C4,0.2123457406686553,5,3,FALSE,clone-clone,between co-clusters,0.03846153846153846
m6.C5,m2.C4,0.3460958202930393,2,3,FALSE,clone-clone,between co-clusters,0
m6.C6,m2.C4,0.34098659486640204,5,3,FALSE,clone-clone,between co-clusters,0.19327731092436976
m6.Enterobacteriaceae,m2.C4,0.22863652063821815,3,3,TRUE,clone-species,within co-cluster,0
m6.Lactobacillaceae,m2.C4,0.6168364981239169,1,3,FALSE,clone-species,between co-clusters,0
m6.Paenibacillaceae,m2.C4,0.6064063006947611,1,3,FALSE,clone-species,between co-clusters,0
m7.C1,m2.C4,0.6802954299882887,1,3,FALSE,clone-clone,between co-clusters,0.03703703703703703
m7.C2,m2.C4,0.6575092253652706,1,3,FALSE,clone-clone,between co-clusters,0
m7.C3,m2.C4,0.3104849997044613,3,3,TRUE,clone-clone,within co-cluster,0.03361344537815126
m7.C4,m2.C4,0.20401991752679327,3,3,TRUE,clone-clone,within co-cluster,0
m7.C5,m2.C4,0.183571099433955,3,3,TRUE,clone-clone,within co-cluster,0
m7.C6,m2.C4,0.32942963827370986,5,3,FALSE,clone-clone,between co-clusters,0.08403361344537816
m7.C7,m2.C4,0.3220819880796305,5,3,FALSE,clone-clone,between co-clusters,0.33613445378151263
m7.Enterobacteriaceae,m2.C4,0.24450658307906725,3,3,TRUE,clone-species,within co-cluster,0
m7.Lactobacillaceae,m2.C4,0.6628058530695993,1,3,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m2.C4,0.6039145177320236,1,3,FALSE,clone-species,between co-clusters,0
m8.C1,m2.C4,0.6307711049568968,1,3,FALSE,clone-clone,between co-clusters,0
m8.C2,m2.C4,0.687010110721701,1,3,FALSE,clone-clone,between co-clusters,0.03076923076923077
m8.C3,m2.C4,0.2259261374140752,3,3,TRUE,clone-clone,within co-cluster,0.01680672268907563
m8.C4,m2.C4,0.31613982692506615,5,3,FALSE,clone-clone,between co-clusters,0.08403361344537816
m8.C5,m2.C4,0.3054957889957214,5,3,FALSE,clone-clone,between co-clusters,0.2352941176470588
m8.C6,m2.C4,0.41466211928988594,5,3,FALSE,clone-clone,between co-clusters,0.08333333333333333
m8.C7,m2.C4,0.23786382291151575,5,3,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m2.C4,0.1728177261745093,3,3,TRUE,clone-species,within co-cluster,0
m8.Lactobacillaceae,m2.C4,0.6217879934408777,1,3,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m2.C4,0.6757859899494283,1,3,FALSE,clone-species,between co-clusters,0
m2.Enterobacteriaceae,m2.C5,0.6117432288974503,5,2,FALSE,clone-species,between co-clusters,0
m2.Muribaculaceae,m2.C5,0.7493512842999559,5,2,FALSE,clone-species,between co-clusters,0
m2.Paenibacillaceae,m2.C5,0.6692259727435147,1,2,FALSE,clone-species,between co-clusters,0
m3.C1,m2.C5,0.412979319980203,1,2,FALSE,clone-clone,between co-clusters,0
m3.C2,m2.C5,0.3188571717894596,2,2,TRUE,clone-clone,within co-cluster,0.7222222222222222
m3.C3,m2.C5,0.3470702201439827,2,2,TRUE,clone-clone,within co-cluster,0
m3.C4,m2.C5,0.30474016821439254,2,2,TRUE,clone-clone,within co-cluster,0.05555555555555555
m3.C5,m2.C5,0.5051499710913381,7,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m3.C6,m2.C5,0.7703170787318173,5,2,FALSE,clone-clone,between co-clusters,0.05555555555555555
m3.C7,m2.C5,0.5988801103999476,7,2,FALSE,clone-clone,between co-clusters,0
m3.C8,m2.C5,0.5722995606759973,5,2,FALSE,clone-clone,between co-clusters,0
m3.C9,m2.C5,0.711671233513828,5,2,FALSE,clone-clone,between co-clusters,0
m3.C10,m2.C5,0.576498113498752,7,2,FALSE,clone-clone,between co-clusters,0
m3.C11,m2.C5,0.7608919689503781,7,2,FALSE,clone-clone,between co-clusters,0
m3.C12,m2.C5,0.7501028618439327,8,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m3.C13,m2.C5,0.6172785357395634,3,2,FALSE,clone-clone,between co-clusters,0
m3.Enterobacteriaceae,m2.C5,0.658965112144722,5,2,FALSE,clone-species,between co-clusters,0
m3.Paenibacillaceae,m2.C5,0.6685802649708477,1,2,FALSE,clone-species,between co-clusters,0
m3.Ruminococcaceae,m2.C5,0.6494123819983497,1,2,FALSE,clone-species,between co-clusters,0
m4.C1,m2.C5,0.4658474840637318,1,2,FALSE,clone-clone,between co-clusters,0
m4.C2,m2.C5,0.7071037487114342,1,2,FALSE,clone-clone,between co-clusters,0
m4.C3,m2.C5,0.5495480001660099,1,2,FALSE,clone-clone,between co-clusters,0
m4.C4,m2.C5,0.2663107597314093,2,2,TRUE,clone-clone,within co-cluster,0.5
m4.C5,m2.C5,0.10624952582163882,2,2,TRUE,clone-clone,within co-cluster,0.07142857142857142
m4.C6,m2.C5,0.18673323102321304,2,2,TRUE,clone-clone,within co-cluster,0
m4.C7,m2.C5,0.5727923554021369,3,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m4.C8,m2.C5,0.2713302392682493,2,2,TRUE,clone-clone,within co-cluster,0.125
m4.C9,m2.C5,0.44279933763463275,4,2,FALSE,clone-clone,between co-clusters,0
m4.C10,m2.C5,0.4002266995803152,7,2,FALSE,clone-clone,between co-clusters,0.25
m4.C11,m2.C5,0.627221270449428,3,2,FALSE,clone-clone,between co-clusters,0
m4.C12,m2.C5,0.6529470735536475,4,2,FALSE,clone-clone,between co-clusters,0
m4.C13,m2.C5,0.638331364729176,3,2,FALSE,clone-clone,between co-clusters,0
m4.C14,m2.C5,0.6472220384021913,3,2,FALSE,clone-clone,between co-clusters,0.05555555555555555
m4.Enterobacteriaceae,m2.C5,0.6353018875583244,5,2,FALSE,clone-species,between co-clusters,0
m4.Paenibacillaceae,m2.C5,0.65077977408894,1,2,FALSE,clone-species,between co-clusters,0
m5.C1,m2.C5,0.5661752043343731,1,2,FALSE,clone-clone,between co-clusters,0
m5.C2,m2.C5,0.3560170340387001,2,2,TRUE,clone-clone,within co-cluster,0
m5.C3,m2.C5,0.6168862440361786,1,2,FALSE,clone-clone,between co-clusters,0
m5.C4,m2.C5,0.578749617391522,2,2,TRUE,clone-clone,within co-cluster,0.05555555555555555
m5.C5,m2.C5,0.5179141685055038,2,2,TRUE,clone-clone,within co-cluster,0.05555555555555555
m5.C6,m2.C5,0.7214294893535538,5,2,FALSE,clone-clone,between co-clusters,0
m5.C7,m2.C5,0.6416080027595347,5,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m5.C8,m2.C5,0.6640557089391949,5,2,FALSE,clone-clone,between co-clusters,0
m5.C9,m2.C5,0.6954983332215074,5,2,FALSE,clone-clone,between co-clusters,0.05555555555555555
m5.Enterobacteriaceae,m2.C5,0.5127896176645373,3,2,FALSE,clone-species,between co-clusters,0
m5.Lactobacillaceae,m2.C5,0.4772106737831353,2,2,TRUE,clone-species,within co-cluster,0
m5.Paenibacillaceae,m2.C5,0.7413518542138268,1,2,FALSE,clone-species,between co-clusters,0
m6.C1,m2.C5,0.3965986576986714,1,2,FALSE,clone-clone,between co-clusters,0
m6.C2,m2.C5,0.657142122774415,1,2,FALSE,clone-clone,between co-clusters,0
m6.C3,m2.C5,0.6379135816084829,5,2,FALSE,clone-clone,between co-clusters,0.3333333333333333
m6.C4,m2.C5,0.6129886156843893,5,2,FALSE,clone-clone,between co-clusters,0
m6.C5,m2.C5,0.4447525305941865,2,2,TRUE,clone-clone,within co-cluster,0
m6.C6,m2.C5,0.674462746745341,5,2,FALSE,clone-clone,between co-clusters,0.05555555555555555
m6.Enterobacteriaceae,m2.C5,0.4974654380788086,3,2,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m2.C5,0.5334197050015793,1,2,FALSE,clone-species,between co-clusters,0
m6.Paenibacillaceae,m2.C5,0.6989986427766446,1,2,FALSE,clone-species,between co-clusters,0
m7.C1,m2.C5,0.3897630172656995,1,2,FALSE,clone-clone,between co-clusters,0
m7.C2,m2.C5,0.6135216213619907,1,2,FALSE,clone-clone,between co-clusters,0
m7.C3,m2.C5,0.486925429086872,3,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m7.C4,m2.C5,0.6337920510433466,3,2,FALSE,clone-clone,between co-clusters,0.05555555555555555
m7.C5,m2.C5,0.475936734149352,3,2,FALSE,clone-clone,between co-clusters,0.05555555555555555
m7.C6,m2.C5,0.6139371163723739,5,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m7.C7,m2.C5,0.685321001818924,5,2,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m2.C5,0.4797971745156482,3,2,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m2.C5,0.5578744604921544,1,2,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m2.C5,0.6918190929597143,1,2,FALSE,clone-species,between co-clusters,0
m8.C1,m2.C5,0.6723682161877463,1,2,FALSE,clone-clone,between co-clusters,0
m8.C2,m2.C5,0.3597800677823939,1,2,FALSE,clone-clone,between co-clusters,0
m8.C3,m2.C5,0.6091800691022986,3,2,FALSE,clone-clone,between co-clusters,0.16666666666666666
m8.C4,m2.C5,0.641215401289049,5,2,FALSE,clone-clone,between co-clusters,0.1111111111111111
m8.C5,m2.C5,0.6722179919433751,5,2,FALSE,clone-clone,between co-clusters,0.05555555555555555
m8.C6,m2.C5,0.6192522891702772,5,2,FALSE,clone-clone,between co-clusters,0
m8.C7,m2.C5,0.6575994754657126,5,2,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m2.C5,0.5017639954256747,3,2,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m2.C5,0.5744709239850063,1,2,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m2.C5,0.49804258876652985,1,2,FALSE,clone-species,between co-clusters,0
m2.Muribaculaceae,m2.Enterobacteriaceae,0.3138711650843261,5,5,TRUE,species-species,within co-cluster,0
m2.Paenibacillaceae,m2.Enterobacteriaceae,0.5198578885177654,1,5,FALSE,species-species,between co-clusters,0
m3.C1,m2.Enterobacteriaceae,0.4129900129735171,1,5,FALSE,clone-species,between co-clusters,0
m3.C2,m2.Enterobacteriaceae,0.5180063800292415,2,5,FALSE,clone-species,between co-clusters,0
m3.C3,m2.Enterobacteriaceae,0.5301260924114957,2,5,FALSE,clone-species,between co-clusters,0
m3.C4,m2.Enterobacteriaceae,0.4685652577003342,2,5,FALSE,clone-species,between co-clusters,0
m3.C5,m2.Enterobacteriaceae,0.522006345579412,7,5,FALSE,clone-species,between co-clusters,0
m3.C6,m2.Enterobacteriaceae,0.16870958713236328,5,5,TRUE,clone-species,within co-cluster,0
m3.C7,m2.Enterobacteriaceae,0.3587145194804924,7,5,FALSE,clone-species,between co-clusters,0
m3.C8,m2.Enterobacteriaceae,0.22137136680875102,5,5,TRUE,clone-species,within co-cluster,0
m3.C9,m2.Enterobacteriaceae,0.23702346868461455,5,5,TRUE,clone-species,within co-cluster,0
m3.C10,m2.Enterobacteriaceae,0.36413265319915256,7,5,FALSE,clone-species,between co-clusters,0
m3.C11,m2.Enterobacteriaceae,0.28304072761786525,7,5,FALSE,clone-species,between co-clusters,0
m3.C12,m2.Enterobacteriaceae,0.4897600694287273,8,5,FALSE,clone-species,between co-clusters,0
m3.C13,m2.Enterobacteriaceae,0.4736481704647424,3,5,FALSE,clone-species,between co-clusters,0
m3.Enterobacteriaceae,m2.Enterobacteriaceae,0.019889524042896123,5,5,TRUE,species-species,within co-cluster,0
m3.Paenibacillaceae,m2.Enterobacteriaceae,0.530086992722447,1,5,FALSE,species-species,between co-clusters,0
m3.Ruminococcaceae,m2.Enterobacteriaceae,0.4964503306302789,1,5,FALSE,species-species,between co-clusters,0
m4.C1,m2.Enterobacteriaceae,0.39566249668176257,1,5,FALSE,clone-species,between co-clusters,0
m4.C2,m2.Enterobacteriaceae,0.5141012631855287,1,5,FALSE,clone-species,between co-clusters,0
m4.C3,m2.Enterobacteriaceae,0.4855798814067884,1,5,FALSE,clone-species,between co-clusters,0
m4.C4,m2.Enterobacteriaceae,0.549919614965106,2,5,FALSE,clone-species,between co-clusters,0
m4.C5,m2.Enterobacteriaceae,0.5946633187519469,2,5,FALSE,clone-species,between co-clusters,0
m4.C6,m2.Enterobacteriaceae,0.5137406946333767,2,5,FALSE,clone-species,between co-clusters,0
m4.C7,m2.Enterobacteriaceae,0.380833065157145,3,5,FALSE,clone-species,between co-clusters,0
m4.C8,m2.Enterobacteriaceae,0.49665436199568214,2,5,FALSE,clone-species,between co-clusters,0
m4.C9,m2.Enterobacteriaceae,0.7014864319685407,4,5,FALSE,clone-species,between co-clusters,0
m4.C10,m2.Enterobacteriaceae,0.6165230500172936,7,5,FALSE,clone-species,between co-clusters,0
m4.C11,m2.Enterobacteriaceae,0.39375296793071113,3,5,FALSE,clone-species,between co-clusters,0
m4.C12,m2.Enterobacteriaceae,0.6093813270143484,4,5,FALSE,clone-species,between co-clusters,0
m4.C13,m2.Enterobacteriaceae,0.4180814192305524,3,5,FALSE,clone-species,between co-clusters,0
m4.C14,m2.Enterobacteriaceae,0.38711719670148836,3,5,FALSE,clone-species,between co-clusters,0
m4.Enterobacteriaceae,m2.Enterobacteriaceae,0.013932341158454431,5,5,TRUE,species-species,within co-cluster,0
m4.Paenibacillaceae,m2.Enterobacteriaceae,0.4601683555690085,1,5,FALSE,species-species,between co-clusters,0
m5.C1,m2.Enterobacteriaceae,0.42993778285753204,1,5,FALSE,clone-species,between co-clusters,0
m5.C2,m2.Enterobacteriaceae,0.43840094194316426,2,5,FALSE,clone-species,between co-clusters,0
m5.C3,m2.Enterobacteriaceae,0.5161283609995893,1,5,FALSE,clone-species,between co-clusters,0
m5.C4,m2.Enterobacteriaceae,0.5749915790074929,2,5,FALSE,clone-species,between co-clusters,0
m5.C5,m2.Enterobacteriaceae,0.4647003090023172,2,5,FALSE,clone-species,between co-clusters,0
m5.C6,m2.Enterobacteriaceae,0.24258528870290053,5,5,TRUE,clone-species,within co-cluster,0
m5.C7,m2.Enterobacteriaceae,0.17841728944501012,5,5,TRUE,clone-species,within co-cluster,0
m5.C8,m2.Enterobacteriaceae,0.29466806222189945,5,5,TRUE,clone-species,within co-cluster,0
m5.C9,m2.Enterobacteriaceae,0.2026827868966864,5,5,TRUE,clone-species,within co-cluster,0
m5.Enterobacteriaceae,m2.Enterobacteriaceae,0.6653764315830224,3,5,FALSE,species-species,between co-clusters,0
m5.Lactobacillaceae,m2.Enterobacteriaceae,0.5684870848212918,2,5,FALSE,species-species,between co-clusters,0
m5.Paenibacillaceae,m2.Enterobacteriaceae,0.47763983108048047,1,5,FALSE,species-species,between co-clusters,0
m6.C1,m2.Enterobacteriaceae,0.44092822718961755,1,5,FALSE,clone-species,between co-clusters,0
m6.C2,m2.Enterobacteriaceae,0.46937746728740315,1,5,FALSE,clone-species,between co-clusters,0
m6.C3,m2.Enterobacteriaceae,0.1133596539868914,5,5,TRUE,clone-species,within co-cluster,0
m6.C4,m2.Enterobacteriaceae,0.20178552939952998,5,5,TRUE,clone-species,within co-cluster,0
m6.C5,m2.Enterobacteriaceae,0.5622605414767254,2,5,FALSE,clone-species,between co-clusters,0
m6.C6,m2.Enterobacteriaceae,0.14036183337264774,5,5,TRUE,clone-species,within co-cluster,0
m6.Enterobacteriaceae,m2.Enterobacteriaceae,0.6562039191747957,3,5,FALSE,species-species,between co-clusters,0
m6.Lactobacillaceae,m2.Enterobacteriaceae,0.46326732256272873,1,5,FALSE,species-species,between co-clusters,0
m6.Paenibacillaceae,m2.Enterobacteriaceae,0.4465740767589871,1,5,FALSE,species-species,between co-clusters,0
m7.C1,m2.Enterobacteriaceae,0.4281112030881902,1,5,FALSE,clone-species,between co-clusters,0
m7.C2,m2.Enterobacteriaceae,0.45114757567880137,1,5,FALSE,clone-species,between co-clusters,0
m7.C3,m2.Enterobacteriaceae,0.5697652578007841,3,5,FALSE,clone-species,between co-clusters,0
m7.C4,m2.Enterobacteriaceae,0.3302777581493449,3,5,FALSE,clone-species,between co-clusters,0
m7.C5,m2.Enterobacteriaceae,0.5671505176129981,3,5,FALSE,clone-species,between co-clusters,0
m7.C6,m2.Enterobacteriaceae,0.08197275277168814,5,5,TRUE,clone-species,within co-cluster,0
m7.C7,m2.Enterobacteriaceae,0.14106224857602245,5,5,TRUE,clone-species,within co-cluster,0
m7.Enterobacteriaceae,m2.Enterobacteriaceae,0.6958000405869081,3,5,FALSE,species-species,between co-clusters,0
m7.Lactobacillaceae,m2.Enterobacteriaceae,0.5331457081217624,1,5,FALSE,species-species,between co-clusters,0
m7.Paenibacillaceae,m2.Enterobacteriaceae,0.4652571345383115,1,5,FALSE,species-species,between co-clusters,0
m8.C1,m2.Enterobacteriaceae,0.4503525768902742,1,5,FALSE,clone-species,between co-clusters,0
m8.C2,m2.Enterobacteriaceae,0.43395554923594404,1,5,FALSE,clone-species,between co-clusters,0
m8.C3,m2.Enterobacteriaceae,0.4359952373569782,3,5,FALSE,clone-species,between co-clusters,0
m8.C4,m2.Enterobacteriaceae,0.11521893385378723,5,5,TRUE,clone-species,within co-cluster,0
m8.C5,m2.Enterobacteriaceae,0.11436870794884801,5,5,TRUE,clone-species,within co-cluster,0
m8.C6,m2.Enterobacteriaceae,0.09527812196435248,5,5,TRUE,clone-species,within co-cluster,0
m8.C7,m2.Enterobacteriaceae,0.16273448480178132,5,5,TRUE,clone-species,within co-cluster,0
m8.Enterobacteriaceae,m2.Enterobacteriaceae,0.7186750258926082,3,5,FALSE,species-species,between co-clusters,0
m8.Lactobacillaceae,m2.Enterobacteriaceae,0.47466403966584036,1,5,FALSE,species-species,between co-clusters,0
m8.Paenibacillaceae,m2.Enterobacteriaceae,0.4233245012901262,1,5,FALSE,species-species,between co-clusters,0
m2.Paenibacillaceae,m2.Muribaculaceae,0.5431568073627167,1,5,FALSE,species-species,between co-clusters,0
m3.C1,m2.Muribaculaceae,0.5634067217152356,1,5,FALSE,clone-species,between co-clusters,0
m3.C2,m2.Muribaculaceae,0.6076595971796228,2,5,FALSE,clone-species,between co-clusters,0
m3.C3,m2.Muribaculaceae,0.527799181493281,2,5,FALSE,clone-species,between co-clusters,0
m3.C4,m2.Muribaculaceae,0.5084142595190344,2,5,FALSE,clone-species,between co-clusters,0
m3.C5,m2.Muribaculaceae,0.4083447387263922,7,5,FALSE,clone-species,between co-clusters,0
m3.C6,m2.Muribaculaceae,0.17914765703872348,5,5,TRUE,clone-species,within co-cluster,0
m3.C7,m2.Muribaculaceae,0.21898142998922387,7,5,FALSE,clone-species,between co-clusters,0
m3.C8,m2.Muribaculaceae,0.22629835753304373,5,5,TRUE,clone-species,within co-cluster,0
m3.C9,m2.Muribaculaceae,0.34012481927261273,5,5,TRUE,clone-species,within co-cluster,0
m3.C10,m2.Muribaculaceae,0.30051877813824857,7,5,FALSE,clone-species,between co-clusters,0
