ID,5,15,18,9,8,3,14,13,17,16,2,4,11,7,6,10,12,mean,points
7175,3.895236436078746e-4,5.174585334604211e-6,9.930151315645748e-7,2.1877286597166454e-5,5.2491338129035875e-5,2.5489402908187937e-7,1.1076966455253251e-5,1.7312584483714967e-5,5.469018172903975e-6,4.361157784309823e-6,4.9393760196038346e-6,2.091234132063945e-5,2.4368200423821614e-5,7.11925304013332e-5,2.177711589684293e-4,2.493438959611161e-5,1.6588936343594705e-5,5.230831898817902e-5,17
7325,2.9459548539710595e-4,1.379889422561123e-6,4.634070613968016e-6,3.130134851594585e-5,3.1366775223448265e-5,7.978183110262823e-5,4.027987801910274e-6,4.752474172000188e-6,2.573655610778341e-6,3.5682200053444007e-6,9.823870083434293e-5,9.034131450516243e-5,1.5731369893859522e-5,3.526969396029351e-5,1.0356228448720861e-4,1.633632421814209e-5,1.45516985470129e-6,4.817156444820006e-5,17
7536,2.2830487212142955e-4,0,6.620100877097166e-7,1.44726665181255e-5,2.52854616597185e-5,2.5489402908187937e-7,2.349659551114326e-6,5.4313990537144995e-6,3.538776464820219e-6,0,3.5673271252694363e-6,0,6.477622897471568e-6,4.963882853670938e-5,1.2421021659680782e-4,6.591850123109966e-6,9.313087070088256e-6,2.824109834324533e-5,14
7691,5.3032490620541125e-5,1.0004198313568142e-5,0,1.783840291768957e-5,2.688580733438423e-5,2.1156204413795988e-5,3.3566565015918944e-6,3.055161967714406e-6,6.434139026945853e-6,6.3435022317233785e-6,8.78111292374015e-6,0,1.6965202826711248e-5,3.1350839075816454e-5,5.613656542297289e-5,1.5476517680345137e-5,1.45516985470129e-6,1.636893947719069e-5,15
7803,4.322147985574102e-5,2.0698341338416845e-6,2.9790453946937245e-6,1.581896107795113e-5,2.6245669064517937e-5,4.8429865525557075e-5,3.3566565015918944e-6,2.0367746451429376e-6,1.9302417080837557e-6,0,5.762605356204474e-5,5.6045074739313726e-5,5.860706431045704e-6,3.00445541143241e-5,5.710443724061035e-5,5.732043585313014e-6,6.402747360685676e-6,2.146494970237991e-5,16
8134,3.714925967968906e-4,2.173325840533769e-5,9.599146271790889e-6,5.014947235350464e-5,8.28979059476847e-5,2.2430674559205383e-5,1.0069969504775684e-5,1.7991509365429282e-5,1.351169195658629e-5,4.361157784309823e-6,2.6617748550087332e-5,8.532235258820895e-5,4.0716486784106996e-5,1.4630391568714346e-4,2.7810183560116454e-4,4.528314432397281e-5,3.084960091966735e-5,7.396661572940391e-5,17
8166,9.360234594525508e-5,0,0,6.73147279912814e-6,1.664359501652357e-5,3.925368047860942e-5,0,2.0367746451429376e-6,0,0,2.2776011645951015e-5,3.067143393693786e-5,4.0099570317681134e-6,3.233055279693572e-5,5.226507815242303e-5,8.59806537796952e-6,4.074475593163612e-6,1.841137902469459e-5,12
8538,1.79249818297429e-4,8.624308891007018e-6,2.6480403508388662e-6,4.81300305137662e-5,6.369375785169596e-5,6.627244756128863e-6,2.248959856066569e-5,6.110323935428812e-6,7.720966832335023e-6,5.5505644527579565e-6,5.213785798470714e-6,0,3.3930405653422496e-5,8.19693813336451e-5,1.622798414238814e-4,2.063535690712685e-5,1.3969630605132384e-5,3.93437091861019e-5,16
8559,2.980425972874411e-4,3.518718027530864e-5,3.607954978017955e-5,7.135361167075828e-5,9.217991086074592e-5,2.938928155314069e-4,5.4713500975947876e-5,4.752474172000187e-5,2.7666797815867165e-5,6.38314912067165e-5,2.8154443311741856e-4,2.5624588898223537e-4,7.125385187218724e-5,1.2703621250513124e-4,2.1422229563709195e-4,7.021753392008442e-5,5.355025065300747e-5,1.2320839198891353e-4,17
8591,2.9830775974054385e-4,4.48464062332365e-6,2.6480403508388662e-6,2.8608759396294594e-5,3.840829619197747e-5,3.150490199452029e-4,5.706316052706221e-6,3.7340868494287185e-6,0,3.9646888948271116e-7,2.6151251926013634e-4,2.188825058226929e-4,1.850749399277591e-5,6.82533892379754e-5,1.5066537961223183e-4,1.97755503693299e-5,4.656543535044128e-6,8.468216293352855e-5,16
8674,4.24259924964329e-5,3.4497235564028075e-7,1.6550252192742912e-6,2.221386023712286e-5,2.0484424635721316e-5,8.156608930620139e-5,3.3566565015918944e-6,6.449786376285969e-6,0,1.1894066684481336e-6,1.0180602795961238e-4,1.2937768497035606e-4,6.477622897471568e-6,3.7555692642905124e-5,5.774968511903533e-5,1.1464087170626028e-5,7.566883244446708e-6,3.1275523400068954e-5,16
8798,7.159386233773052e-5,0,0,2.019441839738442e-6,7.0415209685292026e-6,3.619495212962687e-5,3.3566565015918944e-6,0,0,0,1.89342747418147e-5,6.245819274430982e-5,1.542291166064659e-6,1.2736278374550434e-5,3.323026573888625e-5,4.585634868250411e-6,0,1.4923139494770189e-5,11
