ID,10,17,13,3,7,2,6,8,1,4,15,12,5,9,14,18,11,16,mean,points
27465,5.298449681358198e-5,9.296478493946494e-6,2.2340988017783425e-5,8.210260412704657e-5,3.027979507416108e-4,1.3189220047836608e-4,3.2521155722996047e-4,1.0538849818244164e-4,0,3.773139601607104e-5,6.574794866400168e-6,3.8311212292005115e-5,3.0551792818019736e-4,5.9085096498623675e-5,1.0398712639375245e-5,0,3.3221039299451333e-5,4.724020368086219e-6,8.486549856916376e-5,16
27522,0.0011830625967353815,1.1995456121221282e-6,1.0106637436616312e-4,2.4463224903160815e-5,0.01589038063004765,8.885369295384661e-6,0.01752004528393135,0.005721494377444973,0,4.403684407513258e-4,2.5046837586286358e-6,1.6503291448863742e-4,0.021014145513537825,0.0029532808947691186,1.634083414758967e-5,2.7677208710448116e-6,4.038432589839553e-4,1.8896081472344876e-6,0.0036361539595439747,17
27600,1.3536185317338461e-5,2.6989776272747882e-6,1.702170515640642e-5,3.418149233044388e-5,1.0256059621893268e-4,8.885369295384661e-6,1.548472523987585e-4,4.7188879783182825e-5,0,7.596925372363297e-6,5.0093675172572715e-6,1.2524819403155517e-5,2.6268518468943586e-4,2.6945401150471236e-5,2.599678159843811e-6,0,9.689469795673306e-6,0,3.933173912310681e-5,15
27711,6.226645245975692e-5,8.996592090915961e-7,1.3475516582155083e-5,9.952846296217482e-5,5.697810901051816e-5,4.1927836362596374e-5,3.588318375002546e-5,2.516740255103084e-5,0,2.4310161191562552e-5,2.817769228457215e-6,2.7628278095195994e-5,8.164991727926413e-5,1.0356124056626897e-4,4.456591131160819e-6,3.075245412272013e-6,3.771972170458537e-5,4.251618331277597e-6,3.475539810152188e-5,17
27826,5.259774866165802e-5,9.296478493946494e-6,1.3830135439580217e-5,3.6527281019788065e-5,3.23961248374089e-4,2.4157097771827048e-5,2.5312191780423363e-4,1.3307264098857556e-4,0,8.356617909599628e-6,5.32245298708585e-6,3.7942835250735835e-5,3.162261140528877e-4,7.95376299019934e-5,2.4139868627121105e-5,6.458015365771227e-6,9.031970059538332e-5,2.8816524245325936e-5,8.020468374942234e-5,17
27895,1.4309681621186373e-5,9.596364896977025e-6,1.3830135439580217e-5,2.4932382641029656e-4,4.7210433180143614e-5,1.449425866309623e-4,8.146452527032807e-5,3.145925318878855e-5,0,4.634124477141611e-5,2.222906835782914e-5,3.6469327085658715e-05,9.101957991786822e-5,2.1751106952790034e-5,2.30257208443309e-5,4.305343577180818e-6,1.2319468740213204e-4,1.0392844809789681e-5,5.3936985019847684e-5,17
28208,2.823261509044879e-5,5.99772806061064e-6,2.269560687520856e-5,3.0595786762446336e-4,2.7675081519394535e-5,3.068229084812516e-4,4.4288253817598985e-5,5.7885025867370934e-5,0,4.5834783079925226e-5,1.0957991444000281e-5,2.9838540342811674e-5,8.231917889630728e-5,3.798327632054379e-5,1.0770095233638646e-5,6.458015365771227e-6,7.30170759602524e-5,4.724020368086219e-7,6.095591366757814e-5,17
28210,3.8674815192395605e-5,2.99886403030532e-6,1.8440180586106954e-5,2.9825027621661817e-5,2.4419189575936354e-4,4.6925856591250245e-5,2.896516454056109e-4,8.808590892860794e-5,0,4.1783089547998136e-5,1.0018735034514543e-5,1.1419688279347679e-5,5.293859390811306e-4,4.804722132855112e-5,1.0027330045111843e-5,7.3805889894528305e-6,2.5261831967291118e-5,0,8.011770102159446e-5,16
28245,8.581941491192584e-4,1.8922832031226572e-4,5.269636221337488e-4,5.026690048594688e-6,4.7373227777316524e-4,7.774698133461579e-6,8.980494095276641e-4,0.0010293467643371615,0,2.5323084574544323e-6,2.2448228186709146e-4,8.317953591860341e-4,5.919619002746649e-4,7.846630672372166e-4,2.5291154669337653e-4,2.0819411441081527e-4,9.661785596257096e-4,1.6486831084620905e-4,4.4532796555466067e-4,17
28296,1.9337407596197803e-6,0,1.418475429700535e-6,9.148575888442333e-5,6.511783886916361e-6,1.7493070800288552e-4,1.7779955912174778e-5,5.977258105869824e-6,0,5.393817014377941e-5,4.070111107771533e-6,0,1.6731540426078714e-5,5.843580972391352e-6,0,0,0,0,2.114561575731173e-5,11
28562,2.9779607698144614e-5,8.996592090915961e-7,6.383139433652408e-6,3.250592898091232e-5,1.6279459717290904e-4,5.164620902942335e-5,1.3997674381766687e-4,7.298546739798943e-5,0,2.81086238777442e-5,2.817769228457215e-6,9.946180114270559e-6,1.3150990774897872e-4,4.415150068029022e-5,0,0,1.0035522288375924e-5,0,4.0196714259883694e-5,14
28777,1.9337407596197802e-5,1.1995456121221282e-6,9.220090293053477e-6,3.414798106345325e-4,1.5302692134253447e-4,3.1098792533846317e-4,1.5129126121632354e-4,5.410991548471631e-5,0,1.2585573033548528e-4,0,9.209426031731999e-6,2.897902801796834e-4,3.408755567228289e-5,0,0,1.245788973729425e-5,8.503236662555194e-6,8.447538867427646e-5,14
28828,3.4420585521232084e-5,8.996592090915961e-7,3.191569716826204e-6,4.691577378688376e-5,1.2209594787968177e-4,6.414125960105802e-5,9.407213037168836e-5,5.348073042094054e-5,0,5.039293830334321e-5,0,1.4366704609501917e-5,1.3150990774897872e-4,3.0516478411377063e-5,1.4855303770536066e-6,8.303162613134434e-6,6.921049854052361e-6,0,3.6817412690269094e-5,15
28997,2.320488911543736e-6,0,3.5461885742513374e-6,1.2734281456439878e-5,2.9303027491123626e-5,1.8881409752692406e-5,4.4611525743274894e-5,1.0381553552300222e-5,0,1.9245544276653687e-5,0,2.2102622476156797e-6,7.83036091940484e-5,8.116084683876878e-6,3.7138259426340162e-6,0,1.7302624635130903e-6,0,1.306100357166488e-5,13
29006,3.8674815192395604e-7,3.2987504333358525e-6,3.900807431676471e-6,1.229863498556167e-4,0,1.449425866309623e-4,6.465438513518101e-7,6.29185063775771e-7,0,3.975724278203459e-5,2.5046837586286358e-6,7.367540825385598e-7,1.0038924255647229e-5,0,2.599678159843811e-6,2.4601963298176103e-6,0,0,1.8604913932619627e-5,13
29227,1.972415574812176e-5,2.9988640303053204e-7,1.985865601580749e-5,7.372478737938876e-6,8.628113650164179e-5,5.553355809615414e-6,1.412698315203705e-4,6.040176612247402e-5,0,2.5323084574544325e-7,1.2523418793143179e-6,2.2839376558695357e-5,1.7568117447382651e-4,3.0841121798732136e-5,1.634083414758967e-5,3.9978190359536166e-6,9.343417302970688e-5,0,3.807785214603135e-5,16
29339,4.292904486355912e-5,9.206512573037333e-5,9.787480464933691e-5,1.1092229373898945e-4,1.1395621802103632e-5,1.1384379409711597e-4,1.874977168920249e-5,8.179405829085024e-6,0,3.3173240792653065e-5,8.265456403474497e-5,7.735917866654879e-5,3.6809388937373173e-6,1.3959665656268231e-5,9.915915266832823e-5,6.088985916298585e-5,4.671708651485344e-5,1.228245295702417e-4,5.757655990889597e-5,17
29374,3.867481519239561e-6,0,0,1.9101422184659816e-5,2.9303027491123626e-5,5.553355809615414e-6,6.594747283788462e-5,5.662665573981939e-6,0,2.3044006962835336e-5,0,1.1051311238078398e-6,1.4757218655801427e-4,8.765371458587029e-6,0,0,2.4223674489183264e-6,0,1.735247160937043e-5,11
29471,9.502402092771599e-4,2.9688753900022672e-5,2.109982201679546e-4,5.6969153884073135e-6,6.67457848408927e-5,1.9436745333653947e-6,1.0118411273655827e-4,3.5863548635218946e-5,0,8.60984875534507e-6,6.38694358450302e-5,3.2269828815188924e-4,1.4154883200462594e-4,0.0014479095076036352,1.0361574379948906e-4,1.4761177978905661e-5,5.588747757147281e-4,4.771260571767081e-5,2.2844230194727218e-4,17
29482,1.1022322329832747e-4,3.898523239396916e-6,3.936269317418985e-5,1.306939412634619e-5,3.9884676307362714e-4,1.9436745333653948e-5,1.7618319949336823e-4,2.5450535829729936e-4,0,0,1.2836504262971757e-5,5.857194956181551e-5,2.034555315811172e-4,1.3764879623855185e-4,1.151286042216545e-5,9.225736236816039e-6,1.0243153783997494e-4,4.724020368086219e-7,8.620451212313503e-5,16
29506,3.5580829977003955e-5,1.58939793606182e-5,1.595784858413102e-5,3.3511266990631253e-7,8.628113650164179e-5,1.1106711619230826e-6,1.1928734057440895e-4,5.1278582697725336e-5,0,0,1.127107691382886e-5,3.0943671466619514e-5,1.3652936987680232e-4,4.252828374351484e-5,2.042604268448709e-5,1.1070883484179247e-5,6.090523871566078e-5,1.747887536191901e-5,3.6493274654131684e-5,16
29601,5.6851978332821536e-5,0,1.2411660009879681e-5,2.0776985534191377e-5,1.4163129954043084e-4,1.1384379409711598e-5,1.280156825676584e-4,1.0538849818244164e-4,0,7.0904636808724106e-6,5.9486239267430095e-6,1.6208589815848317e-5,1.7768895932495596e-4,6.622725102043533e-5,1.1141477827902048e-6,3.075245412272013e-6,2.11092020548597e-5,0,4.305127592199511e-5,15
29625,0.0027478456194197074,2.1321923255470827e-4,6.588818370958985e-4,3.284104165081863e-5,0.00651341183288809,3.609681276250019e-6,0.010367330656426274,0.004953574007106646,0,3.838979621500919e-4,3.3719305100538005e-4,0.001017089010944482,0.013445131255588334,0.003908057096980395,4.070353233126882e-4,1.712911694635511e-4,0.0016406348679031122,2.617107283919765e-4,0.0026145974652310223,17
29626,1.5083177925034285e-5,1.7993184181831922e-6,7.092377148502675e-6,1.306939412634619e-5,5.535016303878907e-5,9.996040457307743e-6,1.3642075263523191e-4,4.844724991073437e-5,0,1.4434158207490265e-5,2.5046837586286358e-6,3.683770412692799e-7,2.0144774672998774e-4,2.7270044537826313e-5,4.456591131160819e-6,0,8.651312317565451e-6,7.086030552129329e-6,3.074874544089929e-5,16
30030,3.519408182508e-5,0,1.0993184580179147e-5,9.383154757376752e-6,7.651346067126724e-5,1.1662047200192368e-5,6.756383246626415e-5,6.354769144135287e-5,0,3.5452318404362053e-6,6.261709396571589e-7,1.1051311238078399e-5,8.800790264117404e-5,4.480078745500037e-5,1.8569129713170081e-6,3.6902944947264152e-6,8.651312317565451e-6,2.3620101840431094e-6,2.4413854834650594e-5,16
30046,2.629887433082901e-5,1.1995456121221282e-6,1.595784858413102e-5,2.2553082684694835e-4,4.558248720841453e-5,2.2963126272759735e-4,1.613126909122766e-4,6.858117195155904e-5,0,8.736464178217791e-5,4.383196577600112e-6,4.420524495231359e-6,2.292221038372784e-4,2.8243974699891535e-5,7.427651885268033e-7,0,1.1765784751889014e-5,4.251618331277597e-6,6.358273987987505e-5,16
30244,3.8674815192395604e-7,0,7.092377148502675e-7,3.8102310568347735e-4,0,3.7901653400625196e-4,6.7887104391940055e-6,6.29185063775771e-7,0,1.2661542287272163e-4,0,1.1051311238078398e-6,3.64747581288516e-5,9.739301620652254e-7,0,0,4.844734897836653e-6,0,5.214263879137535e-5,11
30378,1.4309681621186373e-5,0,3.5461885742513374e-6,8.77995195154539e-5,5.3722217067059976e-5,6.969461541067344e-5,6.271475358112557e-5,4.3728361932416084e-5,0,1.949877512239913e-5,6.261709396571589e-7,6.9991637841163186e-6,8.533085617300144e-5,2.856861808724661e-5,7.427651885268033e-7,0,8.99736481026807e-6,4.251618331277597e-6,2.725170389659221e-5,15
30421,1.9492106856967384e-4,3.0918288152447854e-4,3.1880235282519525e-4,8.81346321853602e-5,5.0466325123601795e-5,3.5541477181538645e-5,4.4934797668950796e-5,6.54352466326802e-5,1.2743723716069835e-4,9.876002984072286e-6,2.89604059591436e-4,3.0869996058365657e-4,1.6731540426078716e-6,8.992621829735581e-5,3.5504176011581193e-4,2.930708877895228e-4,2.0036439327481587e-4,3.2690220947156635e-4,1.7277859250127906e-4,18
30528,1.160244455771868e-6,0,1.0638565722754012e-6,5.84436496316609e-4,8.13972985864545e-6,5.61721940142599e-4,7.11198236486991e-6,1.5729626594394275e-6,0,1.8283267062821002e-4,0,2.9470163301542393e-6,6.926857736396588e-5,2.597147098840601e-6,0,2.4601963298176103e-6,6.921049854052361e-7,0,7.922249583925576e-5,13
30579,3.8674815192395604e-7,0,2.4823320019759364e-6,6.0990505922948884e-5,1.6279459717290903e-6,6.303058843913494e-5,2.5861754054072403e-6,0,0,4.228955123948902e-5,0,7.367540825385598e-7,4.68483131930204e-6,9.739301620652254e-7,0,2.4601963298176103e-6,0,9.448040736172438e-7,1.0177464616663876e-5,12
30704,8.121711190403077e-5,4.798182448488513e-6,1.5603229726705885e-5,3.4851717670256504e-5,2.2465654409861444e-4,1.0551376038269285e-5,1.535541646960549e-4,1.0538849818244164e-4,0,1.2914773133017605e-5,1.1897247853486019e-5,2.1365868393618237e-5,2.0512868562372506e-4,6.849975473192085e-5,1.596945155332627e-5,3.075245412272013e-7,2.699209443080421e-5,0,5.520534583477708e-5,16
30709,0,0,2.83695085940107e-6,3.1165478301287066e-4,0,2.054741649557703e-4,1.2930877027036201e-6,1.258370127551542e-6,0,4.380893631396168e-5,6.261709396571589e-7,4.420524495231359e-6,1.9743217702772886e-5,3.2464338735507513e-7,0,0,2.4223674489183264e-6,0,3.2992400941455206e-5,11
31074,4.640977823087472e-6,0,3.5461885742513374e-7,1.5314649014718483e-4,3.5814811378039984e-5,1.6243565743125085e-4,2.295230672298926e-5,1.258370127551542e-5,0,1.0129233829817729e-4,1.8785128189714767e-6,2.2102622476156797e-6,1.4054493957906121e-5,6.168224359746428e-6,1.8569129713170081e-6,0,0,0,2.885496157162372e-5,13
31115,2.753646841698567e-4,6.237637183035066e-5,1.6206081784328613e-4,3.585705567997544e-5,0.001424452725262954,2.5267768933750132e-5,0.0011453524326697315,6.562400215181292e-4,0,2.0258467659635458e-5,1.1208459819863144e-4,1.1346012871093822e-4,4.915726577181926e-4,3.7528775578246686e-4,9.21028833773236e-5,6.119738370421306e-5,1.515709918037467e-4,9.117359310406403e-5,2.942044632204025e-4,17
31161,7.734963038479121e-7,0,7.092377148502675e-7,3.1400057170221485e-4,1.6279459717290903e-6,2.715590990901937e-4,2.5861754054072403e-6,6.29185063775771e-7,0,7.571602287788752e-5,1.8785128189714767e-6,0,2.9782141958420114e-5,6.492867747101503e-7,3.7138259426340164e-7,0,0,0,3.890461434868175e-5,12
31170,1.1989192709642636e-5,5.098068851519045e-6,6.737758291077541e-6,1.0891161771955158e-4,4.069864929322726e-5,1.2189616002105832e-4,4.4288253817598985e-5,2.9257105465573352e-5,0,2.1018160196871787e-5,1.659352990091471e-5,2.5786392888849597e-6,8.700401021560932e-6,2.2400393727500184e-5,1.1141477827902048e-6,8.303162613134434e-6,9.343417302970688e-6,5.196422404894841e-6,2.578472668937619e-5,17
31177,1.2530640122336174e-4,1.2295342524251814e-5,7.376072234442781e-5,6.702253398126251e-7,5.551295763596198e-4,0,7.900765863519119e-4,3.067277185906884e-4,0,5.393817014377941e-5,5.416378628034424e-5,1.2856358740297868e-4,0.0012384686223383466,2.1945892985203078e-4,5.8307067299354053e-5,1.906652155608648e-5,3.3705512789235e-4,3.4012946650220776e-5,2.2261118511942028e-4,16
31531,6.574718582707253e-6,0,1.418475429700535e-6,3.7197506359600696e-5,3.9070703321498165e-5,1.749307080028855e-5,5.333986773652433e-5,3.554895610333106e-5,0,1.1648618904290389e-5,0,7.3675408253855986e-6,7.060710059805218e-5,1.8504673079239284e-5,0,0,2.4223674489183264e-6,0,1.6732977732752022e-5,12
31775,3.8674815192395604e-7,0,2.1277131445508025e-6,6.802787199098145e-4,3.2558919434581806e-6,6.494649619345226e-4,7.75852621622172e-6,2.2021477232151985e-6,0,1.6738558903773798e-4,0,1.1051311238078398e-6,4.919072885267142e-5,6.492867747101503e-7,2.2282955655804097e-6,0,3.4605249270261806e-7,0,8.702109960393985e-5,13
31963,3.596757812892791e-5,2.6989776272747882e-6,3.900807431676471e-6,2.111209820409769e-4,1.676784350880963e-4,2.34906950746732e-4,1.2995531412171381e-4,5.285154535716477e-5,0,9.673418307475932e-5,1.784587178022903e-5,8.104294907924159e-6,2.34241565965102e-4,3.3113625510217664e-5,2.2282955655804097e-6,0,1.972499208404923e-5,9.448040736172438e-6,7.00289700092554e-5,16
32012,1.4309681621186373e-5,2.6989776272747882e-6,6.383139433652408e-6,1.843119684484719e-5,2.9303027491123626e-5,1.666006742884624e-6,5.592604314193157e-5,2.61111801466945e-5,0,0,5.32245298708585e-6,6.6307867428470385e-6,9.168884153491136e-5,1.4284309043623306e-5,1.8569129713170081e-6,4.305343577180818e-6,2.0763149562157083e-5,0,1.664894719270653e-5,15
32131,7.004009031342844e-4,8.89463071388558e-4,0.0012205981072573103,1.6755633495315628e-5,2.2140065215515628e-4,2.138041986701934e-5,3.261813730069882e-4,3.388161568432527e-4,7.646234229641901e-4,5.647047860123384e-5,0.0012874074519351186,8.111662448749544e-4,3.363039625641822e-4,7.12916878631745e-4,0.0014524773261641638,7.77729564763592e-4,6.412352689779512e-4,0.0012750130973464705,6.583522229984159e-4,18
32258,1.5856674228882196e-5,5.697841657580109e-6,2.6241795449459896e-5,0.0019168444718641077,9.930470427547451e-5,0.001796788272201067,3.349097150002376e-4,4.215539927297666e-5,6.371861858034918e-5,7.596925372363297e-4,6.261709396571589e-6,1.8787229104733277e-5,0.0016972474608214249,3.571077260905826e-5,1.0770095233638646e-5,4.305343577180818e-6,3.875787918269322e-5,4.724020368086219e-7,3.8186238454047635e-4,18
32316,2.629887433082901e-5,1.8293070584862454e-5,1.773094287125669e-5,8.746440684554758e-5,6.67457848408927e-5,1.1856414653528908e-4,1.0732627932440046e-4,3.303221584822798e-5,0,5.571078606399751e-6,2.4420666646629196e-5,3.3153933714235193e-6,2.034555315811172e-4,2.7270044537826313e-5,3.342443348370615e-5,1.1378408025406448e-5,1.2803942229996868e-5,3.0233730355751802e-5,4.596271944553129e-5,17
32430,3.055310400199253e-5,2.9988640303053204e-7,1.0638565722754012e-6,1.7425858835128252e-5,1.7907405689019992e-4,3.6929816133942496e-5,9.342558652033655e-5,5.316613788905265e-5,0,0,6.574794866400168e-6,1.2524819403155517e-5,5.8225760682753934e-5,3.603541599641334e-5,6.313504102477828e-6,2.4601963298176103e-6,2.11092020548597e-5,7.086030552129329e-6,3.123711262410921e-5,16
32489,7.077491180208396e-5,2.9988640303053204e-7,3.0142602881136368e-5,1.1896499781674096e-4,4.493130881972289e-4,1.0384775363980823e-4,2.1045002361501418e-4,1.673632269643551e-4,0,4.887355322887054e-5,4.696282047428692e-6,3.8311212292005115e-5,1.4690292494097112e-4,9.154943523413119e-5,9.28456485658504e-6,7.995638071907233e-6,3.841182668999061e-5,5.6688244417034624e-6,8.571393072905506e-5,17
32619,6.574718582707253e-6,6.897387269702237e-6,2.83695085940107e-6,8.411328014648445e-5,0,7.774698133461579e-5,9.69815777027715e-7,3.145925318878855e-7,0,5.900278705868827e-5,3.7570256379429534e-6,3.3153933714235193e-6,8.031139404517784e-6,1.9478603241304508e-6,7.799034479531434e-6,0,1.3842099708104722e-6,1.8896081472344876e-6,1.4810043605339209e-5,15
32644,3.596757812892791e-5,6.597500866671705e-6,5.67390171880214e-6,1.038849276709569e-4,6.83737308126218e-5,8.468867609663506e-5,9.213249881763293e-5,1.6673404190057933e-5,0,4.50750905426889e-5,2.9743119633715047e-5,1.2893196444424797e-5,1.1812467540811573e-4,3.116576518608721e-5,1.4112538582009262e-5,3.2290076828856134e-5,1.3496047215402104e-5,4.2988585349584595e-5,4.188229519406612e-5,17
33253,1.4696429773110328e-5,0,5.67390171880214e-6,1.4074732136065126e-5,2.2791243604207264e-5,1.4161057314519305e-5,2.1659219020285636e-5,3.806569635843415e-5,0,3.292000994690762e-6,1.5654273491428973e-6,1.4735081650771196e-6,2.4428049022074927e-5,2.1751106952790034e-5,1.8569129713170081e-6,0,1.7302624635130903e-6,0,1.0401085991334988e-5,14
33268,9.6687037980989e-5,1.469443374849607e-5,2.4114082304909094e-5,4.691577378688376e-6,2.2628449007034354e-4,0,2.0786384820960693e-4,1.4722930492353043e-4,0,0,6.261709396571589e-6,3.5364195961850874e-5,1.4389124766427697e-4,1.019380236294936e-4,2.1540190467277293e-5,2.152671788590409e-6,4.810129648566391e-5,1.0392844809789681e-5,6.062260860111543e-5,15
33436,1.2724014198298153e-4,2.9988640303053204e-7,2.3404844590058828e-5,2.7144126262411316e-5,2.16516814239969e-4,1.582706405740393e-5,3.09694504797517e-4,2.865937965498637e-4,0,4.811386069163422e-6,1.3149589732800336e-5,2.7628278095195994e-5,1.4824144817505742e-4,1.6232169367753758e-4,1.1141477827902048e-5,5.842966283316825e-6,6.851839355511838e-5,6.141226478512085e-6,8.080653548765777e-5,17
33559,1.5083177925034285e-5,0,3.5461885742513374e-6,2.4798337573067127e-5,9.604881233201632e-5,2.499010114326936e-5,2.0948020783798647e-4,4.34137694005282e-5,0,2.81086238777442e-5,3.7570256379429534e-6,5.525655619039199e-6,3.530355029902609e-4,2.5646827601050934e-5,0,0,1.9032887098643993e-5,0,4.735928431171307e-5,13
33860,1.875728536831187e-4,2.6989776272747883e-5,5.212897204149466e-5,2.6507412189589324e-4,9.963029346982033e-4,2.6545040769961677e-4,5.317823177368638e-4,3.885217768815386e-4,0,8.508556417046893e-5,3.318705980182942e-5,1.1456525983474606e-4,7.930750161961311e-4,2.925036920069227e-4,5.050803281982262e-5,1.875899701485928e-5,1.148894275772692e-4,2.4092503877239716e-5,2.3558270634493143e-4,17
34289,8.098506301287639e-4,1.3284967654252568e-4,2.0355122416202678e-4,0.0012070758370025378,7.976935261472543e-4,0.0010670773188176017,8.831789009465725e-4,4.995729406379622e-4,0,4.1200658602783615e-4,1.0081352128480258e-4,3.488530580820081e-4,9.346238482007571e-4,0.0011774815659368575,1.0027330045111843e-4,9.225736236816039e-5,5.751392428717513e-4,5.952265663788636e-5,5.223233997914679e-4,17
34347,1.9337407596197803e-6,0,8.865471435628344e-6,2.781435160222394e-5,3.2558919434581806e-6,5.442288693423105e-5,3.0064289087859166e-5,7.5502207653092526e-6,0,2.5323084574544325e-7,9.392564094857384e-7,6.9991637841163186e-6,5.7556499065710784e-5,5.518937585036278e-6,0,0,3.4605249270261806e-7,0,1.1417777372840383e-5,13
34616,9.281955646174944e-6,0,5.319282861377006e-6,1.6755633495315627e-4,2.1163297632478173e-5,1.0967877723990441e-4,5.4309683513552044e-5,1.95047369770489e-5,0,3.064093233519863e-5,4.383196577600112e-6,1.2524819403155517e-5,8.60001177900446e-5,1.3959665656268231e-5,0,1.2300981649088051e-6,2.7684199416209445e-6,0,2.9906739927360476e-5,14
34684,2.103909946466321e-4,3.898523239396916e-6,3.688036117221391e-5,9.409963770969257e-4,3.841952493280653e-4,0.0010148757742072167,4.1572769641921387e-4,1.824636684949736e-4,0,2.8741700992107805e-4,9.079478625028803e-6,7.257027713004815e-5,7.402033484497224e-4,3.168519460585533e-4,1.3369773393482459e-5,1.2916030731542455e-5,9.931706540565138e-5,1.5589267214684522e-5,2.642634911963572e-4,17
34942,1.3226786795799295e-4,1.2295342524251814e-5,5.99305869048476e-5,3.3511266990631255e-6,7.130403356173415e-4,0,5.31135773885512e-4,2.469551375319901e-4,0,0,1.596735896125755e-5,4.752063832373711e-5,4.4873991422743115e-4,1.5745204286721144e-4,2.1540190467277293e-5,4.305343577180818e-6,6.401971114998434e-5,1.3699659067450035e-5,1.3734561276458493e-4,15
35120,4.1768800407787254e-5,2.6989776272747882e-6,9.929328007903746e-6,5.3282914515103696e-5,2.0674913840959446e-4,3.1098792533846316e-5,3.753187057097257e-4,1.1262412641586302e-4,0,2.2284314425599003e-5,6.261709396571589e-7,1.6576966857117597e-5,6.190669957649125e-4,7.56419092537325e-5,1.4483921176272663e-5,2.4601963298176103e-6,1.8340782113238757e-5,0,8.905289113819149e-5,16
35338,1.663017053273011e-5,2.9988640303053204e-7,7.092377148502675e-7,2.4463224903160815e-5,1.1395621802103631e-4,2.5823104514711674e-5,1.1864079672305715e-4,3.806569635843415e-5,0,2.7095700494762426e-5,5.9486239267430095e-6,2.2102622476156797e-6,1.7400802043121864e-4,2.1751106952790034e-5,3.7138259426340162e-6,0,8.651312317565451e-6,1.4644463141067278e-5,3.314509170141153e-5,16
35435,8.431109711942242e-5,1.2595228927282345e-5,6.808682062562568e-5,7.855040982603966e-4,5.632693062182652e-4,7.621980848697155e-4,4.1896041567597293e-4,1.9001388926028284e-4,0,2.476597671390435e-4,2.254215382765772e-5,8.546347357447295e-5,6.682577246175839e-4,1.3927201317532722e-4,1.4483921176272663e-5,7.688113530680032e-6,5.74447137886346e-5,2.503730795085696e-5,2.3071045165208294e-4,17
35519,1.9337407596197803e-6,0,0,1.7459370102118884e-4,2.9303027491123626e-5,2.196352222702896e-4,1.2284333175684392e-5,3.145925318878855e-6,0,4.836709153737966e-5,0,1.8418852063463996e-6,1.5393017191992418e-5,1.2985735494203005e-6,0,0,3.4605249270261806e-7,0,2.8230142778590362e-5,11
35597,6.07194598520611e-5,3.898523239396916e-6,2.4114082304909094e-5,6.702253398126251e-6,3.9233497918671076e-4,2.499010114326936e-6,3.995641001354186e-4,1.409374542857727e-4,0,1.2914773133017605e-5,4.696282047428692e-6,2.3207753599964637e-5,6.344600129569049e-4,7.012297166869623e-5,5.199356319687622e-6,3.075245412272013e-6,5.986708123755293e-5,1.4172061104258656e-6,1.0254058583348183e-4,17
35696,6.574718582707253e-6,0,0,6.702253398126251e-6,4.2326595264956346e-5,9.718372666826974e-6,6.465438513518101e-5,1.3527478871179077e-5,0,0,1.5654273491428973e-6,4.420524495231359e-6,9.971998093942914e-5,9.414658233297178e-6,0,0,1.1073679766483778e-5,0,1.4983226372364515e-5,11
35737,2.4751881723133187e-5,0,1.0638565722754013e-5,0,3.0930973462852716e-5,0,4.364170996624718e-5,3.712191876277049e-5,0,0,4.696282047428692e-6,3.3153933714235193e-6,5.6887237448667634e-5,2.597147098840601e-5,0,3.075245412272013e-7,1.6610519649725667e-5,0,1.4159637649146463e-5,11
36179,5.1050756053962194e-5,0,1.5248610869280751e-5,4.1553971068382755e-5,1.2209594787968177e-4,1.0829043828750056e-5,8.211106912167987e-5,9.028805665182314e-5,0,0,1.2523418793143179e-6,1.8050475022194717e-5,0,6.557796424572518e-5,1.374115598774586e-5,6.458015365771227e-6,2.49157794745885e-5,0,3.0176288191605573e-5,13
36279,2.7845866938524836e-5,3.5986368363663845e-6,7.801614863352943e-6,0,7.162962275607997e-5,0,4.719770114868213e-5,5.0649397633949566e-5,0,0,3.7570256379429534e-6,1.5471835733309757e-5,3.547086570328688e-5,3.1815051960797365e-5,1.4855303770536065e-5,2.4601963298176103e-6,1.2803942229996868e-5,4.724020368086219e-6,1.8337837883929418e-5,14
36290,1.4503055697148351e-4,5.99772806061064e-6,5.248359089891979e-5,3.920818237903857e-5,6.348989289743452e-4,4.0539497410192515e-5,3.484871358786256e-4,3.246594929082979e-4,0,5.064616914908865e-7,4.383196577600112e-6,4.5678753117390715e-5,3.82817644948681e-4,1.8115101014413193e-4,1.4112538582009262e-5,1.8451472473632076e-6,8.512891320484405e-5,1.1810050920215548e-5,1.2881882388418003e-4,17
36323,8.199060820787868e-5,1.7393411375770858e-5,1.1099570237406687e-4,2.5803675582786067e-5,2.9791411282642353e-4,3.581914497201942e-5,3.290908203380713e-4,1.736550776021128e-4,0,2.0511698505380904e-5,5.666847003897288e-5,1.5471835733309758e-4,4.0724569397075595e-4,1.201180533213778e-4,1.0027330045111843e-4,3.628789586480975e-5,4.4329324315205376e-4,5.479863626980014e-5,1.370321056770276e-4,17
36700,2.707237063467692e-6,2.6989776272747882e-6,7.801614863352943e-6,8.679418150573494e-5,0,1.3133686489740453e-4,6.465438513518101e-7,1.5729626594394275e-6,0,3.165385571818041e-5,1.5654273491428973e-5,2.9470163301542393e-6,4.68483131930204e-6,6.492867747101503e-7,2.599678159843811e-6,1.8451472473632076e-6,2.87223568943173e-5,0,1.7906379355740347e-5,15
